,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,English
48125,bee0d3563b9ef587e0fc1c4b07870784,925ee6cfbb7a083de5384773197aa9f6,1,Recebi parte do produto,Só chegou o acoplamento dos carro. O carrinho e bebe conforto não veio.,2018-05-03 00:00:00,2018-05-03 22:19:52,Only the coupling of the car arrived.The cart and baby comfort did not come.
48132,6e38000abf7aa3fb5d9b38628e360eed,a5a13962daf17458e2139021d0ba97f3,1,não recomendo,"Produto entregue errado, comprei um produto recebi outro totalmente diferente.",2018-06-21 00:00:00,2018-06-22 20:40:16,"Product delivered wrong, bought a product received another totally different."
48158,a6f92fc80e55c61a5c5ec4508b17edc5,99daacedd8423e3b5169338429be0110,1,Esperando ,O produto nizzio Amore Hidratação Avançada 245g Lacqua Di Fiori foi entregue no dia 01/06/2018 mas o Inizzio Amore Golden Classics 100ml Lacqua Di Fiori não foi entregue !! Espero uma resposta ,2018-06-02 00:00:00,2018-06-03 22:46:55,The product nizzio amore advanced hydration 245g lacqua di fiori was delivered on 01/06/2018 but the inizzio amore golden classics 100ml lacqua di fiori was not delivered !!I hope an answer
48191,1ee0d945196c3da670782b7a26b5be2b,e5dfa353d229de8b9a6e25cda9b03130,1,Produto falsificado,"Já solicitei a troca , pois o produto vendido pela loja não é idôneo",2018-07-13 00:00:00,2018-07-13 22:57:37,"I already requested the exchange, because the product sold by the store is not suitable"
48283,347e3116a7cebff8c6f9ea10817a3dc9,4ee6ddd150b08bee8f6cc827e8f211de,1,Produto quebrado,"O lustre veio totalmente quebrado, o vidro chegou todo estraçalhando",2018-06-29 00:00:00,2018-07-02 10:35:31,"The chandelier came fully broken, the glass arrived all strangles"
48305,c163c72f6684064dd9c10f0e26d63282,56dc0181ea630588eb17a1449955f57e,1,Produto com defeito,"Produto chegou bem antes do prazo porém está com defeito, já postei devolvendo.",2018-04-26 00:00:00,2018-04-27 10:07:22,"Product arrived well before the deadline but is defective, I have already returned."
48456,2b22e145b387bcfa47c3086c47eee536,06fc554a38ed6385ac2b121049b5cad5,1,Decepcionada,"O produto chegou quebrado, a caixa estava como se tivesse sido aberta diversas vezes!",2018-06-30 00:00:00,2018-07-02 16:27:20,"The product came broken, the box was as if it had been open several times!"
48490,d7291ae01656385cfcaaac82181df23e,d54bea5ba90238aa83323565749538a1,1,Combo não entregue,"Comprei um combo composto por carrinho + Moisés + bebê conforto + adaptador. 
Somente foi entregue o carrinho. Os demais ítens não vieram.",2018-05-13 00:00:00,2018-05-17 02:05:52,"I bought a combo combo by cart + Moses + baby comfort + adapter.
Only the cart was delivered.The other items did not come."
48492,7208b137681a9234194845ad4390026b,d5b96096b282a551c36fc1d4a9bb2f75,1,Produto divergente,"Comprei 2 luminárias cód 31971204 no valor R$44,90 (hoje $56,60) cada e recebi 2 luminárias cód 32238771, valor R$33,90 cada (hoje $37,95). Solicito o ressarcimento da diferença ou o produto correto.",2018-05-16 00:00:00,2018-05-21 18:11:35,"I bought 2 luminaires 31971204 in the amount R $ 44,90 (today $ 56.60) each and received 2 fixtures 32238771, value R $ 33.90 each (today $ 37.95).I request the reimbursement of the difference or the correct product."
48500,356452100e1dc9532738515511105910,45d0086d88024df86e193e5bf86bc989,1,Quantidade errada,A loja deveria prestar mais atenção nos ítens do pedido antes de enviar ao cliente.,2018-06-20 00:00:00,2018-06-20 17:20:28,The store should pay more attention to the request items before sending to the customer.
48583,c07a6358e59212b12718d0d51d6cc717,ecb9b15795b8962c43e024cc97611605,1,não recomendo, O jogo de cama imperial lençol king 4 peças não veio. ,2018-05-19 00:00:00,2018-05-20 21:47:29,The Imperial Bed Set Lençol King 4 pieces did not come.
48621,6c49563f8fa34a5c1b33919bf9748bed,f119f2d71c96714540bb893bff51e122,1,Insatisfeito,Produto que foi entregue não confere com o pedido da minha compra.,2018-06-03 00:00:00,2018-06-04 03:13:30,Product that has been delivered does not confer with the request of my purchase.
48648,af9427e2233c316dda6e0b81420fc390,4d33c3b8db205a116cc13b56b4cbf5cd,1,Não recomendo ,"Não recomendo esse produto, pois o acabamento do produto não é bom,a parte do alumínio é arranhado.Quero devolver o produto pelo site no prazo, mas o site não está me dando a opção de devolução",2018-08-04 00:00:00,2018-08-06 12:03:28,"I do not recommend this product, because the product finish is not good, the part of aluminum is scratched. I want to return the product by the site on time, but the site is not giving me the return option"
48650,8b115173952206632155ac63ca3632d6,949fd5b74015f9f17e66d3d5adb033da,1,PESSIMO,"LOJAS lannister ESPERO O RETORNO DE VOCES!!!!!!!!!!!! FIZ O PEDIDO DE CANCELAMENTO ASSIM QUE A MERCADORIA CHEGOU E JA ESTA ACABANDO O PRAZO ATE AGORA NADA, RELOGIO CASIO PEQUENO DE CRIANÇA!",2018-06-30 00:00:00,2018-07-04 01:46:59,"Lannister stores I hope the return of you !!!!!!!!!!!!I made the cancellation request as soon as the merchandise has arrived and it is already finishing the deadline until now nothing, child casio watch!"
48684,60d93f43741dceb0e645a3838d1907d4,9e389bac73e66c3aee51848446646402,1,Demora,"Já faz algum tempo que a compra ocorreu e ainda não recebi a mercadoria, trata-se de um descaso com o cliente, já havia realizado outras compras pela stark, mas essa atitude inviabiliza novas aqui",2018-05-06 00:00:00,2018-05-06 15:08:01,"For some time the purchase has occurred and I have not received the merchandise yet, it is a disregard with the client, had already held other purchases by Stark, but this attitude makes it new here"
48733,8caae8046b88732124028122e12d19f1,b9a703ce4f5ae752f1ea894775d250ff,1,Produto chegou quebrado,Produto chegou quebrado e não consigo realizar a troca pelo site da loja.,2018-08-21 00:00:00,2018-08-21 18:00:18,Product arrived broken and I can not make the exchange for the store's website.
48934,28256e0558c4b12af80959c4565978d4,30c5c21cd33efa58229d345e77ec247a,1,Produto nao entregue,Queria uma posição da empresa em questão da demora e o porque ainda não foi entregue.,2018-05-04 00:00:00,2018-05-06 20:09:38,I wanted a position of the company in question of the delay and the because it has not yet been delivered.
48942,14e66269746b3fd6c0b9f98672a8f03c,7fece9c7487cb93f6d37df78e2283d07,1,Não recebi o produto que ,"Estou muito decepcionada com site, meu filho ficou chateado pq não ganhou o papel de parede...e pior não chegou o produto mais já cobraram..",2018-05-13 00:00:00,2018-05-13 07:24:41,"I am very disappointed with website, my son was annoyed because he did not win the wallpaper ... and worse did not arrive the product more already charged .."
49002,d1e73311a0068ca05dd0aade036db8b4,c68ebb39f1acedc7b1b543ecb53194c8,1,Devolução do produto,"Prezados gostaria de informar que fiz a devolução do produto no dia 06/07/2018 e até o momento não recebi a devolução do valor pago, sendo que mesmo assim ainda esta vindo o desconto das parcelas .",2018-07-12 00:00:00,2018-08-08 15:58:01,"Dear I would like to inform you that I have returned the product on 06/07/2018 and so far I have not received the return of the amount paid, and even then the discount of the plots is still coming."
49016,bd506ef53b776732dab2a5866ad54f31,87b21a3c8c5c692b05dba19b9350a544,1,Não chegou,Eu comprei dois pendentes o simples e o duplo mas entregaram apenas o.simples. Eu estou aguardando a entrega da outra mercadoria,2018-06-07 00:00:00,2018-06-07 08:11:05,I bought two pending the simple and the double but they only delivered O.Simples.I'm waiting for the delivery of the other merchandise
49094,454f7ede1de4194a550b0186502421cf,2e318792ba96e5cfa5b52739226398ef,1,está faltando 1 produto,"não recebi o produto completo como deveria, comprei 2 unidades na mesma loja, porém só veio 1 unidade. Espero receber o produto que falta o mais breve possível.",2018-05-12 00:00:00,2018-05-14 19:33:16,"I did not receive the full product as it should, I bought 2 units in the same store, but only came 1 unit.I hope to receive the product missing as soon as possible."
49117,2ba1196d252bb018c890383e9692c3cb,9cdc72b55b79350079c72ed8a2e8ee17,1,odeio marketplace,"Pela segunda vez tive problemas com a entrega. A primeira vez nao me enviaram o produto e desta vez recebi diferente do que comprei. Tanto a cor, quanto ao modelo. Fiquei decepcionada. Não compro mais",2018-05-31 00:00:00,2018-06-04 14:19:35,For the second time I had problems with delivery.The first time did not send me the product and this time I received different from what I bought.Both color and model.I was disappointed.I do not buy any more
49192,7d7aaf3b3b760dfae1c30308f2da0d9a,397af12009650f370c819563b8e6c68d,1,Produto veio errado,"O produto que comprei veio em desacordo .
Estou no aguardo do produto que comprei.
Fico chateado com isso, pois mandaram um produto Ching ling no lugar e oque me chama a atenção é uma empresa errar.",2018-05-19 00:00:00,2018-05-20 16:11:25,"The product I bought came in disagreement.
I'm waiting for the product I bought.
I get upset about it, because they sent a product Ching Ling in place and what draws attention is a make a mistake."
49224,7751f2853341c4c59f589164fc02898c,97c5a4acc0915c5bd17e5a3256693ef6,1,Produto veio com defeito,"Produto veio com defeito não funciona, bem vou pedir troca, o preço não vale a dor de cabeça, fui em uma elétrica e comprei um prestasse.",2018-06-27 00:00:00,2018-06-29 19:39:14,"Product came with defect does not work, well I will ask for exchange, the price is not worth the headache, I went in an electric and bought one to pay."
49239,04dfa92328d4d8a6b63323a570cd9427,c47b001496a3dc2f5a48534c4816adb8,1,Aguardando desfecho. ,"Entendo que pode haver um lapso na hora da remessa, pois o produto veio na cor errada. Entretanto prefiro aguardar as providências para uma avaliação, pelo critério de comprometimento com o cliente.",2018-06-30 00:00:00,2018-07-02 19:34:37,"I understand that there may be a lapse at the time of the consignment, because the product came in the wrong color.However I prefer to wait for the provisions for an evaluation, by the criterion of commitment to the client."
49290,8ba6a4b4b24d6172b8ad097ebab1f292,249ec92a8757d3abe81210827a19f08f,1,Ausência de informação ,"Ausência de informação sobre o produto induz à compra incorreta. Com a ausência de informação sobre tamanho da camiseta induz a pensar que seja tamanho único. O produto recebido no entanto, era P.",2018-06-20 00:00:00,2018-06-21 15:55:33,"No information about the product induces incorrect purchase.With the absence of information about the size of the T-shirt induces to think it is a single size.The product received however, was P."
49293,8d77652bd17f07720f109d1eea6bf503,291db83cebe0c7179310b62e0a7e2714,1,produto não chegou,ainda não recebi a encomenda até agora!,2018-06-01 00:00:00,2018-06-04 19:37:12,I have not received the order so far!
49424,43371c1a0e4aca64fae050dfd86ffe96,09b9364d966593e51c1edead847fd220,1,Péssima!,"Comprei dois relógios, um Relógio Feminino Bracelete Dourado Strass que chegou com defeito e outro Relógio Feminino Bracelete Flor Com Pérolas que ñ chegou, mas consta como entregue.",2018-08-18 00:00:00,2018-08-20 19:01:04,"I bought two watches, a female clock golden rhinestone strass that arrived with defect and another female clock flower bracelet with pearls that ñ has arrived, but it appears as delivered."
49527,5f3500798d575c8915789a3592d7acf1,9b8aaa74d468897a211fb359950937e5,1,Ruim,O produto não é nada bom fiquei muito insatisfeita. ,2018-08-03 00:00:00,2018-08-05 23:56:16,The product is nothing good I was very dissatisfied.
49528,e3a2473b9feea73d670dfa1230a02582,3d05beaecc79d768517b2542c5ffb040,1, DUVIDA!," CONTROLE AQUARIOS DEVERIA LIGAR TODOS OS CONVERSORES AQUARIO, MAS, TENHO 2 TIPOS AQUI E NÃO FUNCIONOU EM NENHUM. PARA EVITAR TRANSTORNOS COMPREI UM CONVERSOR AQUARIO DTV 8000 NO baratheon E LIGOU.",2018-04-27 00:00:00,2018-08-01 20:07:32,"Control Aquariums should connect all aquarium converters, but, I have 2 types here and did not work at all.To avoid disorders I bought a Aquario DTV 8000 converter in Baratheon and called."
49558,8186d9eb79ac06c1c3e547e03360ec50,f4929b75acb29f2ae641fdf4848b8ec2,1,Nunca recomendaria,"Produto veio com avarias no pé. Ligamos para o fabricante que disse que não era problema deles e sim da baratheon e desligou o telefone na minha cara.
Tentamos troca pela baratheon e sempre dava erro.",2018-08-15 00:00:00,2018-08-18 15:48:54,"Product came with faulty breaks.We call the manufacturer who said it was not their problem but Baratheon's and hung up the phone in my face.
We tried to exchange Baratheon and always gave an error."
49565,ef4cfe6bd52dc03ebdb853f84b058d23,c9dacb231adb8fe3a8d4d452aa10bfe1,1,Não recebi nada,"A lannister me pergunta insistentemente se recebi, não, não recebi nada ainda. Devo aguardar? Preciso de um posicionamento da lannister.",2018-06-07 00:00:00,2018-06-11 15:23:37,"Lannister asks me insistently if I received, no, I did not receive anything yet.Should I wait?I need a Lannister positioning."
49686,052c5a33299681185642259725a73992,17f6822b66a6bb2281a02c2c906336a8,1,Reclamação ,Só tem um problema. Ela está marcando errado,2018-06-27 00:00:00,2018-06-28 00:25:11,There's only one problem.She is marking wrong
49786,b3d36e9ea67e016c0e9e6e3e2f96c941,dc17a6461db14f3625728b10493ef332,1,Não recebi,Não recebi ainda o produto,2018-07-26 00:00:00,2018-07-30 22:14:52,I did not receive the product
49839,576af6ae7206d4eb4ae8582395c21477,790a2b1cebf279ed28bf91f4fe91478c,1,qualidade duvidosa,"O produto na parte de cima pareceu bom, mas a parte de baixo, de borracha sai um cheiro extremamente forte. Não consegui usar no carro, fiquei sufocado. Quimica da borracha é muito forte.",2018-06-08 00:00:00,2018-06-11 13:56:59,"The product at the top seemed good, but the bottom, rubber leaves an extremely strong smell.I could not wear in the car, I was choked.Rubber chemistry is very strong."
49843,d2666173a07103ca603da0f1aaf15955,ea9215d79709bb4917f0d0976eb91d17,1,Não recomendo!!! ,"Comprei um cartão Micro SD XC I Classe 10 e recebi um microSHC UHS-I Card, que é inferior. A imagem utilizada no anúncio ou é p/ enganar o cliente, ou o produto errado foi enviado de forma proposital",2018-06-07 00:00:00,2018-06-08 23:48:54,"I bought a Micro SD XC i class 10 card and received a UHS-I card microSHC, which is lower.The image used in the advertisement or is to deceive the client, or the wrong product was submitted purposely"
49912,32c4a269079211ca93dc6bfd0dff84a5,24fc7677f0087a35a7640dd917bab8e8,1,cancelamento,"recebi o produto no dia 09 de maio diferente do que tinha pedido e fiz o pedido de cancelamento no dia 11 de maio e até o momento não obtive retorno algum, alias não sei mais o que faço, só PROCON
",2018-05-10 00:00:00,2018-05-28 22:16:38,"I received the product on May 9 different from what I had asked for and I made the cancellation request on May 11 and until the moment I did not get any return, alias I do not know what I do, just procon"
50200,ba46f8bea5808c800ef788f2837423da,6c16d886be4fe03174a289a4ca70a775,1,Não recebi o produto,Nada de produto!!,2018-07-01 00:00:00,2018-07-03 14:21:49,Nothing product !!
50270,f1d70daa4e903a8096ee7853890ce0f0,7451bae6c17cbaa82fa2bb466c97cb45,1,Péssimo,"O prazo de entrega é excelente agora o produto é péssimo veio rasgado o meu pedido fiquei completamente insatisfeita.
",2018-07-12 00:00:00,2018-07-16 04:04:30,The delivery time is excellent now the product is lousy came ripped my request was completely dissatisfied.
50467,e31f9774c9303493f5086650963778cb,a1ce0b73236e48ba5f0391017bcef89e,1,Produto diferente,Comprei preto e veio Prata. Já fiz a reclamação e estou aguardando contato da empresa targaryen.,2018-06-21 00:00:00,2018-06-22 16:23:25,I bought black and came silver.I have already made the complaint and I am waiting for contact from the company Targaryen.
